The intermediate results:
Round 1: 64460,0,0,2
Round 2: 128900,0,0,24
Round 3: 193333,1,6,47
Round 4: 257777,5,30,41
Round 5: 322230,4,38,44

The clustering results:
290,2
291,1
292,9
293,3
294,7
295,2
296,9
297,7
298,9
299,8
300,9
301,3
302,0
303,0
304,3
305,8
306,0
307,1
308,2
309,2
310,9
311,6
312,1
313,4
314,4
315,8
316,0
317,9
318,7
319,1
320,0
321,5
322,3
323,7
324,7
325,2
326,8
327,3
328,6
329,1
330,1
331,9
332,0
333,6
334,2
335,0
336,9
337,8
338,7
339,2
340,7
341,3
342,7
343,3
344,3
345,8
346,4
347,9
348,9
349,2
350,9
351,6
352,9
353,2
354,7
355,3
356,8
357,9
358,3
359,3
360,4
361,2
362,0
363,4
364,2
365,4
366,2
367,8
368,6
369,4
370,3
371,9
372,7
373,6
374,4
375,8
376,1
377,3
378,5
379,4
380,1
381,9
382,2
383,8
384,0
385,8
386,3
387,7
388,6
389,4
390,6
391,4
392,0
393,2
394,7
395,6
396,7
397,0
398,2
399,2
400,6
401,4
402,0
403,2
404,9
405,3
406,4
407,1
408,8
409,6
410,7
411,0
412,4
413,4
414,1
415,7
416,6
417,3
418,7
419,3
420,6
421,8
422,4
423,5
424,8
425,4
426,4
427,5
428,5
429,2
430,0
431,5
432,9
433,0
434,9
435,0
436,5
437,0
438,9
439,3
440,8
441,7
442,4
443,7
444,5
445,2
446,3
447,8
448,5
449,9
450,7
451,1
452,1
453,6
454,0
455,8
456,9
457,9
458,8
459,1
460,8
461,2
462,0
463,5
464,6
465,0
466,5
467,2
468,3
469,2
470,1
471,9
472,5
473,4
474,9
475,2
476,4
477,0
478,0
479,6
480,6
481,6
482,8
483,9
484,9
485,0
486,6
487,1
488,9
489,8
490,1
491,0
492,6
493,1
494,4
495,2
496,9
497,8
498,0
499,5
500,7
501,6
502,2
503,6
504,7
505,5
506,3
507,8
508,8
509,4
510,7
511,9
512,0
513,6
514,9
515,4
516,8
517,3
518,8
519,3
520,7
521,6
522,2
523,5
524,4
525,4
526,3
527,6
528,2
529,9
530,8
531,4
532,3
533,4
534,0
535,3
536,2
537,6
538,9
539,0
540,8
541,8
542,7
543,4
544,9
545,6
546,6
547,0
548,8
549,8
550,4
551,4
552,9
553,6
554,4
555,8
556,5
557,4
558,1
559,8
560,4
561,0
562,4
563,0
564,1
565,8
566,2
567,5
568,4
569,0
570,2
571,9
572,6
573,8
574,9
575,2
576,4
577,4
578,7
579,1
580,4
581,4
582,8
583,5
584,6
585,3
586,2
587,3
588,0
589,7
590,9
591,1
592,8
593,0
594,2
595,8
596,2
597,0
598,9
599,1
600,8
601,8
602,2
603,3
604,1
605,6
606,9
607,4
608,9
609,6
610,5
611,7
612,9
613,1
614,1
615,7
616,9
617,0
618,0
619,6
620,9
621,1
622,2
623,8
624,5
625,2
626,2
627,0
628,3
629,7
630,0
631,2
632,9
633,7
634,9
635,0
636,2
637,7
638,8
639,3
640,8
641,9
642,8
643,4
644,1
645,4
646,4
647,4
648,6
649,4
650,9
651,7
652,1
653,4
654,7
655,4
656,8
657,2
658,7
659,5
660,7
661,1
662,8
663,5
664,6
665,7
666,4
667,4
668,0
669,4
670,9
671,2
672,1
673,3
674,5
675,0
676,2
677,6
678,4
679,1
680,5
681,6
682,5
683,3
684,6
685,1
686,6
687,3
688,9
689,9
690,6
691,3
692,3
693,0
694,2
695,6
696,6
697,0
698,3
699,3
700,5
701,7
702,0
703,8
704,2
705,7
706,3
707,6
708,2
709,1
710,9
711,8
712,6
713,0
714,8
715,0
716,8
717,8
718,7
719,5
720,6
721,6
722,8
723,0
724,4
725,7
726,9
727,8
728,7
729,8
730,0
731,1
732,6
733,0
734,7
735,2
736,7
737,5
738,4
739,9
740,9
741,8
742,1
743,7
744,8
745,5
746,0
747,2
748,0
749,7
750,3
751,1
752,0
753,7
754,9
755,5
756,8
757,0
758,0
759,9
760,2
761,9
762,0
763,8
764,4
765,9
766,7
767,3
768,7
769,2
770,6
771,9
772,7
773,0
774,8
775,3
776,3
777,7
778,9
779,5
780,8
781,6
782,2
783,4
784,1
785,8
786,8
787,8
788,2
789,4
790,0
791,1
792,7
793,2
794,8
795,8
796,4
797,7
798,7
799,3
800,2
801,9
802,0
803,8
804,5
805,4
806,0
807,9
808,6
809,1
810,9
811,6
812,6
813,1
814,6
815,8
816,4
817,5
818,8
819,5
820,7
821,4
822,5
823,2
824,0
825,2
826,1
827,5
828,6
829,0
830,0
831,1
832,3
833,9
834,6
835,4
836,4
837,2
838,5
839,0
840,2
841,4
842,9
843,3
844,5
845,3
846,8
847,2
848,7
849,8
850,5
851,7
852,7
853,7
854,8
855,6
856,2
857,4
858,0
859,3
860,6
861,8
862,9
863,9
864,7
865,6
866,3
867,5
868,4
869,6
870,1
871,5
872,0
873,6
874,9
875,3
876,8
877,9
878,8
879,1
880,8
881,5
882,7
883,4
884,3
885,5
886,7
887,9
888,9
889,2
890,8
891,1
892,3
893,9
894,4
895,7
896,0
897,1
898,8
899,8
900,3
901,0
902,5
903,8
904,7
905,4
906,1
907,1
908,6
909,9
910,0
911,4
912,3
913,7
914,2
915,9
916,8
917,8
918,8
919,6
920,4
921,9
922,1
923,1
924,8
925,0
926,4
927,1
928,1
929,6
930,5
931,5
932,2
933,9
934,9
935,0
936,1
937,9
938,9
939,1
940,9
941,9
942,1
943,8
944,9
945,1
946,9
947,6
948,5
949,7
950,4
951,6
952,6
953,4
954,1
955,7
956,2
957,2
958,4
959,5
960,1
961,7
962,9
963,5
964,2
965,0
966,0
967,3
968,5
969,9
970,7
971,0
972,2
973,0
974,1
975,6
976,7
977,8
978,0
979,5
980,6
981,8
982,0
983,8
984,0
985,8
986,5
987,8
988,8
989,4
990,0
991,6
992,7
993,0
994,7
995,0
996,8
997,2
998,8
999,9
1000,8
1001,6
1002,5
1003,2
1004,8
1005,3
1006,1
1007,9
1008,7
1009,2
1010,7
1011,9
1012,3
1013,8
1014,6
1015,4
1016,5
1017,5
1018,7
1019,2
1020,5
1021,1
1022,8
1023,0
1024,7
1025,2
1026,2
1027,8
1028,4
1029,4
1030,7
1031,3
1032,4
1033,4
1034,1
1035,7
1036,8
1037,1
1038,0
1039,5
1040,8
1041,9
1042,1
1043,3
1044,1
1045,7
1046,9
1047,0
1048,7
1049,1
1050,1
1051,6
1052,1
1053,5
1054,4
1055,0
1056,2
1057,0
1058,8
1059,7
1060,2
1061,7
1062,3
1063,2
1064,6
1065,0
1066,5
1067,2
1068,3
1069,6
1070,4
1071,1
1072,8
1073,5
1074,3
1075,3
1076,9
1077,1
1078,2
1079,2
1080,2
1081,2
1082,0
1083,9
1084,2
1085,0
1086,1
1087,8
1088,0
1089,6
1090,3
1091,7
1092,3
1093,1
1094,9
1095,6
1096,8
1097,4
1098,1
1099,6
1100,0
1101,4
1102,9
1103,9
1104,4
1105,0
1106,4
1107,7
1108,3
1109,2
1110,5
1111,8
1112,2
1113,8
1114,3
1115,6
1116,8
1117,4
1118,5
1119,8
1120,4
1121,1
1122,9
1123,7
1124,7
1125,4
1126,0
1127,5
1128,8
1129,9
1130,2
1131,9
1132,8
1133,1
1134,9
1135,4
1136,5
1137,1
1138,3
1139,2
1140,0
1141,4
1142,3
1143,6
1144,9
1145,7
1146,4
1147,2
1148,5
1149,9
1150,1
1151,0
1152,9
1153,9
1154,4
1155,6
1156,0
1157,1
1158,4
1159,1
1160,5
1161,6
1162,1
1163,8
1164,4
1165,9
1166,3
1167,3
1168,8
1169,4
1170,5
1171,2
1172,0
1173,1
1174,6
1175,0
1176,6
1177,5
1178,5
1179,4
1180,2
1181,7
1182,9
1183,8
1184,7
1185,7
1186,1
1187,3
1188,3
1189,7
1190,9
1191,6
1192,9
1193,8
1194,7
1195,5
1196,6
1197,7
1198,5
1199,3
1200,6
1201,7
1202,3
1203,1
1204,9
1205,3
1206,6
1207,9
1208,6
1209,8
1210,9
1211,2
1212,4
1213,7
1214,7
1215,0
1216,8
1217,5
1218,0
1219,3
1220,5
1221,0
1222,3
1223,2
1224,7
1225,4
1226,2
1227,9
1228,7
1229,6
1230,3
1231,3
1232,8
1233,0
1234,1
1235,5
1236,4
1237,9
1238,4
1239,6
1240,2
1241,1
1242,3
1243,3
1244,4
1245,3
1246,2
1247,3
1248,4
1249,4
1250,5
1251,5
1252,1
1253,1
1254,6
1255,4
1256,0
1257,6
1258,0
1259,5
1260,1
1261,2
1262,0
1263,0
1264,0
1265,4
1266,5
1267,4
1268,2
1269,2
1270,9
1271,6
1272,6
1273,4
1274,4
1275,4
1276,9
1277,6
1278,1
1279,4
1280,6
1281,2
1282,3
1283,1
1284,4
1285,4
1286,3
1287,6
1288,5
1289,0
1290,8
1291,2
1292,1
1293,9
1294,8
1295,1
1296,2
1297,8
1298,9
1299,8
1300,0
1301,9
1302,5
1303,4
1304,2
1305,4
1306,6
1307,8
1308,1
1309,9
1310,9
1311,2
1312,6
1313,0
1314,8
1315,6
1316,1
1317,9
1318,8
1319,1
1320,8
1321,0
1322,4
1323,0
1324,5
1325,2
1326,9
1327,5
1328,7
1329,4
1330,4
1331,7
1332,7
1333,2
1334,2
1335,1
1336,6
1337,6
1338,8
1339,8
1340,6
1341,6
1342,6
1343,7
1344,9
1345,8
1346,1
1347,2
1348,5
1349,4
1350,8
1351,1
1352,4
1353,2
1354,9
1355,1
1356,2
1357,2
1358,1
1359,6
1360,6
1361,4
1362,3
1363,0
1364,8
1365,9
1366,7
1367,2
1368,2
1369,8
1370,9
1371,2
1372,8
1373,5
1374,3
1375,7
1376,5
1377,3
1378,4
1379,6
1380,1
1381,3
1382,8
1383,6
1384,0
1385,4
1386,8
1387,3
1388,3
1389,3
1390,8
1391,2
1392,2
1393,7
1394,3
1395,3
1396,2
1397,1
1398,9
1399,0
1400,9
1401,8
1402,4
1403,1
1404,0
1405,8
1406,0
1407,0
1408,1
1409,6
1410,9
1411,8
1412,4
1413,4
1414,3
1415,8
1416,4
1417,4
1418,0
1419,4
1420,3
1421,1
1422,8
1423,4
1424,7
1425,0
1426,6
1427,0
1428,8
1429,3
1430,2
1431,1
1432,2
1433,7
1434,4
1435,0
1436,7
1437,1
1438,7
1439,7
1440,5
1441,6
1442,3
1443,4
1444,4
1445,5
1446,9
1447,5
1448,4
1449,9
1450,8
1451,4
1452,2
1453,1
1454,1
1455,9
1456,5
1457,6
1458,7
1459,4
1460,3
1461,3
1462,5
1463,8
1464,8
1465,2
1466,1
1467,6
1468,4
1469,1
1470,4
1471,0
1472,8
1473,4
1474,4
1475,4
1476,1
1477,0
1478,1
1479,9
1480,0
1481,9
1482,8
1483,9
1484,2
1485,4
1486,5
1487,0
1488,0
1489,8
1490,3
1491,7
1492,8
1493,3
1494,7
1495,3
1496,8
1497,2
1498,8
1499,1
1500,3
1501,8
1502,5
1503,8
1504,3
1505,2
1506,6
1507,0
1508,7
1509,9
1510,7
1511,1
1512,4
1513,5
1514,3
1515,4
1516,7
1517,4
1518,2
1519,2
1520,5
1521,2
1522,9
1523,8
1524,8
1525,2
1526,7
1527,9
1528,6
1529,4
1530,4
1531,0
1532,4
1533,6
1534,9
1535,5
1536,0
1537,5
1538,6
1539,8
1540,0
1541,0
1542,6
1543,8
1544,9
1545,4
1546,9
1547,8
1548,2
1549,2
1550,2
1551,0
1552,8
1553,6
1554,4
1555,0
1556,5
1557,2
1558,2
1559,6
1560,5
1561,3
1562,1
1563,6
1564,2
1565,8
1566,2
1567,3
1568,8
1569,3
1570,2
1571,8
1572,9
1573,0
1574,4
1575,5
1576,2
1577,3
1578,4
1579,7
1580,6
1581,7
1582,8
1583,8
1584,3
1585,8
1586,3
1587,9
1588,6
1589,3
1590,2
1591,8
1592,1
1593,0
1594,8
1595,8
1596,7
1597,1
1598,7
1599,6
1600,3
1601,8
1602,8
1603,2
1604,5
1605,9
1606,0
1607,6
1608,5
1609,0
1610,6
1611,7
1612,7
1613,4
1614,0
1615,4
1616,8
1617,5
1618,4
1619,8
1620,4
1621,7
1622,8
1623,3
1624,8
1625,0
1626,7
1627,0
1628,7
1629,2
1630,3
1631,1
1632,7
1633,7
1634,4
1635,2
1636,4
1637,8
1638,3
1639,6
1640,6
1641,5
1642,0
1643,4
1644,8
1645,1
1646,7
1647,0
1648,0
1649,4
1650,8
1651,6
1652,8
1653,3
1654,9
1655,8
1656,8
1657,0
1658,3
1659,1
1660,7
1661,9
1662,8
1663,4
1664,8
1665,6
1666,9
1667,9
1668,5
1669,1
1670,0
1671,2
1672,2
1673,8
1674,1
1675,5
1676,5
1677,6
1678,8
1679,1
1680,8
1681,6
1682,0
1683,7
1684,3
1685,0
1686,9
1687,4
1688,2
1689,6
1690,5
1691,1
1692,9
1693,0
1694,5
1695,3
1696,0
1697,0
1698,5
1699,8
1700,8
1701,1
1702,8
1703,5
1704,6
1705,3
1706,5
1707,2
1708,4
1709,8
1710,8
1711,2
1712,9
1713,0
1714,0
1715,3
1716,8
1717,2
1718,1
1719,5
1720,0
1721,4
1722,8
1723,6
1724,6
1725,5
1726,8
1727,0
1728,3
1729,6
1730,4
1731,7
1732,5
1733,6
1734,4
1735,0
1736,7
1737,2
1738,7
1739,1
1740,5
1741,9
1742,8
1743,4
1744,0
1745,9
1746,2
1747,1
1748,0
1749,9
1750,5
1751,1
1752,9
1753,9
1754,5
1755,3
1756,7
1757,2
1758,3
1759,8
1760,3
1761,7
1762,3
1763,9
1764,5
1765,2
1766,4
1767,7
1768,9
1769,4
1770,7
1771,9
1772,9
1773,6
1774,6
1775,0
1776,9
1777,2
1778,0
1779,6
1780,8
1781,3
1782,9
1783,9
1784,9
1785,8
1786,4
1787,4
1788,2
1789,4
1790,4
1791,4
1792,0
1793,2
1794,9
1795,7
1796,2
1797,1
1798,4
1799,9
1800,1
1801,8
1802,4
1803,0
1804,3
1805,1
1806,0
1807,9
1808,7
1809,2
1810,3
1811,6
1812,3
1813,0
1814,9
1815,7
1816,4
1817,4
1818,6
1819,0
1820,4
1821,2
1822,6
1823,7
1824,1
1825,8
1826,6
1827,1
1828,4
1829,8
1830,7
1831,8
1832,0
1833,3
1834,0
1835,8
1836,1
1837,4
1838,0
1839,1
1840,9
1841,4
1842,4
1843,2
1844,2
1845,4
1846,2
1847,0
1848,0
1849,4
1850,5
1851,6
1852,8
1853,7
1854,0
1855,6
1856,9
1857,0
1858,0
1859,0
1860,2
1861,3
1862,3
1863,8
1864,9
1865,2
1866,5
1867,5
1868,0
1869,0
1870,9
1871,2
1872,6
1873,6
1874,8
1875,7
1876,4
1877,3
1878,3
1879,8
1880,1
1881,1
1882,9
1883,9
1884,4
1885,4
1886,9
1887,9
1888,2
1889,6
1890,1
1891,8
1892,7
1893,2
1894,4
1895,7
1896,8
1897,4
1898,4
1899,3
1900,8
1901,8
1902,1
1903,1
1904,5
1905,6
1906,8
1907,9
1908,5
1909,9
1910,1
1911,2
1912,2
1913,0
1914,3
1915,6
1916,0
1917,3
1918,9
1919,8
1920,7
1921,6
1922,8
1923,3
1924,8
1925,6
1926,1
1927,1
1928,6
1929,9
1930,0
1931,4
1932,1
1933,4
1934,3
1935,0
1936,8
1937,6
1938,6
1939,1
1940,9
1941,9
1942,2
1943,4
1944,0
1945,4
1946,4
1947,5
1948,1
1949,7
1950,6
1951,8
1952,2
1953,8
1954,9
1955,3
1956,4
1957,5
1958,3
1959,9
1960,3
1961,8
1962,4
1963,6
1964,4
1965,3
1966,1
1967,8
1968,6
1969,4
1970,9
1971,6
1972,7
1973,1
1974,3
1975,6
1976,1
1977,1
1978,5
1979,7
1980,0
1981,3
1982,1
1983,9
1984,5
1985,2
1986,8
1987,8
1988,2
1989,2
1990,1
1991,2
1992,8
1993,8
1994,6
1995,0
1996,6
1997,3
1998,0
1999,4
2000,6
2001,6
2002,4
2003,7
2004,4
2005,3
2006,4
2007,8
2008,6
2009,4
2010,7
2011,9
2012,6
2013,8
2014,9
2015,1
2016,7
2017,9
2018,0
2019,7
2020,7
2021,2
2022,7
2023,4
2024,2
2025,1
2026,3
2027,5
2028,5
2029,6
2030,3
2031,1
2032,1
2033,8
2034,5
2035,5
2036,5
2037,4
2038,4
2039,1
2040,1
2041,0
2042,4
2043,4
2044,4
2045,6
2046,6
2047,0
2048,7
2049,9
2050,0
2051,4
2052,0
2053,7
2054,9
2055,5
2056,9
2057,9
2058,4
2059,3
2060,1
2061,6
2062,0
2063,2
2064,0
2065,7
2066,9
2067,3
2068,4
2069,8
2070,6
2071,2
2072,4
2073,1
2074,7
2075,4
2076,6
2077,6
2078,5
2079,0
2080,8
2081,9
2082,7
2083,7
2084,9
2085,3
2086,1
2087,8
2088,3
2089,2
2090,0
2091,6
2092,2
2093,3
2094,2
2095,6
2096,9
2097,0
2098,3
2099,0
2100,2
2101,4
2102,4
2103,7
2104,2
2105,2
2106,9
2107,4
2108,0
2109,2
2110,2
2111,4
2112,4
2113,2
2114,8
2115,0
2116,7
2117,9
2118,6
2119,0
2120,8
2121,9
2122,3
2123,8
2124,3
2125,5
2126,9
2127,9
2128,2
2129,7
2130,3
2131,9
2132,7
2133,7
2134,4
2135,2
2136,4
2137,7
2138,6
2139,2
2140,2
2141,9
2142,4
2143,3
2144,9
2145,3
2146,8
2147,6
2148,1
2149,8
2150,3
2151,8
2152,8
2153,9
2154,7
2155,9
2156,0
2157,1
2158,7
2159,4
2160,2
2161,5
2162,6
2163,9
2164,6
2165,0
2166,2
2167,4
2168,5
2169,5
2170,8
2171,0
2172,2
2173,6
2174,3
2175,4
2176,9
2177,1
2178,6
2179,2
2180,8
2181,5
2182,6
2183,0
2184,7
2185,8
2186,9
2187,5
2188,2
2189,7
2190,8
2191,8
2192,8
2193,8
2194,6
2195,6
2196,0
2197,6
2198,5
2199,3
2200,7
2201,4
2202,0
2203,5
2204,0
2205,0
2206,4
2207,1
2208,5
2209,5
2210,4
2211,2
2212,6
2213,4
2214,5
2215,9
2216,2
2217,3
2218,1
2219,6
2220,9
2221,8
2222,7
2223,8
2224,5
2225,5
2226,8
2227,2
2228,4
2229,3
2230,4
2231,8
2232,0
2233,4
2234,0
2235,5
2236,5
2237,4
2238,2
2239,7
2240,6
2241,8
2242,0
2243,4
2244,0
2245,1
2246,7
2247,8
2248,8
2249,7
2250,0
2251,5
2252,9
2253,2
2254,2
2255,1
2256,6
2257,0
2258,2
2259,6
2260,0
2261,6
2262,9
2263,9
2264,9
2265,1
2266,8
2267,1
2268,1
2269,5
2270,6
2271,5
2272,0
2273,7
2274,6
2275,4
2276,2
2277,6
2278,8
2279,1
2280,2
2281,9
2282,0
2283,9
2284,8
2285,6
2286,9
2287,4
2288,6
2289,9
2290,4
2291,5
2292,7
2293,7
2294,4
2295,2
2296,7
2297,3
2298,7
2299,5
2300,0
2301,0
2302,6
2303,2
2304,6
2305,7
2306,8
2307,9
2308,6
2309,9
2310,7
2311,3
2312,2
2313,0
2314,9
2315,1
2316,6
2317,2
2318,3
2319,3
2320,1
2321,2
2322,2
2323,2
2324,5
2325,3
2326,2
2327,4
2328,9
2329,1
2330,0
2331,1
2332,9
2333,1
2334,4
2335,8
2336,6
2337,2
2338,4
2339,8
2340,1
2341,1
2342,9
2343,4
2344,9
2345,8
2346,6
2347,8
2348,3
2349,4
2350,6
2351,0
2352,0
2353,1
2354,2
2355,7
2356,4
2357,7
2358,1
2359,5
2360,9
2361,4
2362,3
2363,4
2364,0
2365,8
2366,0
2367,8
2368,4
2369,6
2370,7
2371,4
2372,6
2373,5
2374,9
2375,1
2376,0
2377,0
2378,4
2379,8
2380,5
2381,2
2382,8
2383,3
2384,6
2385,7
2386,2
2387,6
2388,5
2389,8
2390,7
2391,1
2392,8
2393,8
2394,4
2395,4
2396,0
2397,0
2398,0
2399,5
2400,8
2401,0
2402,9
2403,2
2404,7
2405,3
2406,1
2407,6
2408,7
2409,9
2410,8
2411,7
2412,8
2413,0
2414,1
2415,8
2416,5
2417,8
2418,1
2419,5
2420,8
2421,1
2422,4
2423,6
2424,7
2425,3
2426,2
2427,8
2428,9
2429,6
2430,5
2431,1
2432,2
2433,8
2434,4
2435,5
2436,4
2437,3
2438,3
2439,9
2440,7
2441,3
2442,0
2443,4
2444,2
2445,0
2446,8
2447,7
2448,7
2449,7
2450,9
2451,3
2452,2
2453,7
2454,1
2455,5
2456,6
2457,1
2458,7
2459,7
2460,7
2461,7
2462,2
2463,6
2464,6
2465,1
2466,2
2467,4
2468,8
2469,8
2470,7
2471,0
2472,0
2473,4
2474,0
2475,6
2476,8
2477,4
2478,7
2479,0
2480,4
2481,4
2482,7
2483,0
2484,8
2485,4
2486,7
2487,0
2488,7
2489,3
2490,9
2491,8
2492,3
2493,4
2494,7
2495,0
2496,2
2497,9
2498,5
2499,8
2500,4
2501,1
2502,9
2503,8
2504,3
2505,5
2506,6
2507,6
2508,1
2509,0
2510,7
2511,1
2512,8
2513,8
2514,1
2515,9
2516,8
2517,6
2518,6
2519,4
2520,7
2521,3
2522,5
2523,0
2524,3
2525,1
2526,4
2527,8
2528,4
2529,7
2530,3
2531,5
2532,7
2533,3
2534,6
2535,0
2536,0
2537,1
2538,3
2539,6
2540,6
2541,0
2542,0
2543,9
2544,8
2545,8
2546,8
2547,5
2548,2
2549,8
2550,2
2551,4
2552,1
2553,2
2554,4
2555,1
2556,4
2557,8
2558,0
2559,3
2560,8
2561,0
2562,6
2563,8
2564,2
2565,5
2566,2
2567,4
2568,4
2569,8
2570,4
2571,7
2572,8
2573,0
2574,1
2575,4
2576,0
2577,2
2578,6
2579,3
2580,0
2581,8
2582,2
2583,1
2584,1
2585,6
2586,4
2587,9
2588,0
2589,0
2590,8
2591,4
2592,1
2593,6
2594,9
2595,9
2596,9
2597,7
2598,6
2599,0
2600,4
2601,8
2602,6
2603,5
2604,0
2605,9
2606,5
2607,8
2608,3
2609,9
2610,5
2611,0
2612,7
2613,1
2614,1
2615,2
2616,1
2617,3
2618,9
2619,9
2620,5
2621,7
2622,9
2623,2
2624,6
2625,3
2626,4
2627,3
2628,3
2629,2
2630,3
2631,4
2632,2
2633,7
2634,1
2635,1
2636,0
2637,6
2638,3
2639,4
2640,0
2641,8
2642,4
2643,7
2644,6
2645,0
2646,4
2647,7
2648,6
2649,2
2650,8
2651,2
2652,2
2653,2
2654,0
2655,0
2656,6
2657,0
2658,2
2659,9
2660,6
2661,6
2662,6
2663,9
2664,0
2665,0
2666,1
2667,0
2668,1
2669,8
2670,7
2671,4
2672,7
2673,3
2674,7
2675,2
2676,7
2677,9
2678,7
2679,6
2680,4
2681,6
2682,4
2683,5
2684,8
2685,0
2686,1
2687,0
2688,0
2689,3
2690,6
2691,7
2692,8
2693,8
2694,2
2695,9
2696,1
2697,2
2698,4
2699,4
2700,7
2701,6
2702,4
2703,1
2704,5
2705,7
2706,9
2707,0
2708,1
2709,2
2710,6
2711,7
2712,1
2713,3
2714,8
2715,8
2716,8
2717,7
2718,6
2719,8
2720,8
2721,1
2722,5
2723,2
2724,9
2725,4
2726,7
2727,1
2728,5
2729,5
2730,4
2731,9
2732,7
2733,7
2734,6
2735,9
2736,8
2737,9
2738,5
2739,8
2740,9
2741,0
2742,3
2743,4
2744,7
2745,9
2746,4
2747,8
2748,2
2749,9
2750,9
2751,8
2752,4
2753,1
2754,0
2755,0
2756,0
2757,7
2758,8
2759,9
2760,0
2761,6
2762,8
2763,4
2764,2
2765,3
2766,2
2767,7
2768,6
2769,4
2770,1
2771,0
2772,1
2773,9
2774,4
2775,1
2776,8
2777,4
2778,3
2779,4
2780,6
2781,7
2782,0
2783,8
2784,4
2785,5
2786,6
2787,8
2788,4
2789,2
2790,4
2791,6
2792,6
2793,0
2794,0
2795,7
2796,4
2797,4
2798,9
2799,4
2800,0
2801,8
2802,0
2803,7
2804,9
2805,5
2806,7
2807,1
2808,3
2809,9
2810,2
2811,0
2812,6
2813,8
2814,1
2815,3
2816,8
2817,4
2818,6
2819,4
2820,3
2821,9
2822,1
2823,9
2824,4
2825,3
2826,2
2827,0
2828,0
2829,8
2830,0
2831,4
2832,0
2833,6
2834,4
2835,9
2836,1
2837,9
2838,7
2839,8
2840,3
2841,6
2842,2
2843,0
2844,4
2845,0
2846,6
2847,8
2848,4
2849,5
2850,6
2851,5
2852,6
2853,3
2854,5
2855,4
2856,9
2857,2
2858,6
2859,1
2860,8
2861,8
2862,9
2863,1
2864,3
2865,1
2866,8
2867,6
2868,7
2869,6
2870,9
2871,1
2872,5
2873,7
2874,6
2875,4
2876,1
2877,1
2878,2
2879,8
2880,7
2881,9
2882,7
2883,4
2884,8
2885,0
2886,6
2887,9
2888,0
2889,9
2890,9
2891,0
2892,9
2893,9
2894,4
2895,7
2896,6
2897,6
2898,4
2899,2
2900,4
2901,4
2902,6
2903,0
2904,6
2905,7
2906,6
2907,0
2908,7
2909,1
2910,4
2911,6
2912,0
2913,6
2914,8
2915,1
2916,8
2917,0
2918,3
2919,9
2920,0
2921,0
2922,9
2923,4
2924,9
2925,6
2926,6
2927,1
2928,5
2929,2
2930,5
2931,6
2932,7
2933,1
2934,1
2935,4
2936,2
2937,8
2938,2
2939,6
2940,1
2941,1
2942,4
2943,1
2944,1
2945,8
2946,4
2947,9
2948,8
2949,9
2950,7
2951,4
2952,0
2953,3
2954,8
2955,8
2956,0
2957,4
2958,8
2959,3
2960,0
2961,3
2962,6
2963,0
